path,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50
val/n02979186/n02979186_19690.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_21640.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_13250.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_4090.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_9041.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_12101.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10230.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_2642.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_1630.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_5460.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_3182.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/ILSVRC2012_val_00042482.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_16952.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10271.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10232.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_17312.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/ILSVRC2012_val_00045110.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_18940.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10751.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_162.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_24941.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/ILSVRC2012_val_00043121.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10111.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_7060.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_19542.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_20620.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_13280.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_20362.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_15862.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_22111.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_23911.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_26590.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_6882.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10670.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_12590.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_11881.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_4830.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_931.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_6992.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_6470.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_9431.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_351.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_27110.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10691.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_6122.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_872.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_22681.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_22761.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_7440.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_11052.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_1810.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_15401.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_731.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_7672.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_1542.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10402.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_4720.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_562.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_1891.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_23440.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_7150.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_3372.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10200.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_11122.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_2552.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_2511.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_4691.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_13442.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_2702.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_930.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_9470.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_9011.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_12140.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_12260.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_7712.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_13841.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_4690.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_4032.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_14100.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_20600.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_13281.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/ILSVRC2012_val_00035160.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_19440.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_1281.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_13950.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_24592.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10151.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_11120.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_4780.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_2830.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_15972.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_27262.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_4281.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_4852.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_3211.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_9811.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/ILSVRC2012_val_00043731.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_5612.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_2772.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_3620.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_12122.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_140.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_7820.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_3530.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_12962.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_16581.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_21941.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_3902.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_4230.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_26820.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_11790.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_17460.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_5841.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_12822.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_24591.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_9790.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_23650.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_14721.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_19322.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_20112.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_1621.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_21910.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_11670.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_14462.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_9651.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_17680.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_13851.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_19412.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_17060.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_3102.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_22991.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_13572.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_16382.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_8570.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_3260.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_1381.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_40.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10912.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_7531.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_27632.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_3371.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_19091.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_13661.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_5980.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_15441.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_260.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_5392.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_7371.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_5622.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_1450.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_2350.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_70.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_6390.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10612.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10532.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_16192.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_12060.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_5962.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_11410.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_2051.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_15521.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_8122.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_1632.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_1692.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_8861.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_6271.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_14601.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_14251.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_14712.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_1061.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_23730.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_15432.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10870.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_17470.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_17940.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_24140.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_10041.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_7362.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_2230.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_271.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_19390.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_12092.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_3472.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_4552.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_22882.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_16142.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_18802.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_6520.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_2002.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_9371.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_5321.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_27392.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_20132.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_11481.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_27481.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_11.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_26822.jpeg,n02979186,n02979186,n02979186,n02979186
val/n02979186/n02979186_12681.jpeg,n02979186,n02979186,n02979186,n02979186
val/n03417042/n03417042_14381.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_10612.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_12031.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_9021.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_2671.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_3710.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_18582.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_10362.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_9610.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_9062.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_9601.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_6780.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_11552.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_22152.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/ILSVRC2012_val_00032800.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_3771.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_7682.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_1841.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_28261.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_12002.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_5510.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_4232.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_11441.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_8872.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_18722.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_4511.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_742.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_11091.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_27630.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_910.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_3752.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/ILSVRC2012_val_00002210.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_4542.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_6472.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_5221.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_12531.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_9052.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_4391.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_3952.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_7160.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_10462.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_2241.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_24020.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_28062.jpeg,n03417042,n03417042,n03417042,n03417042
val/n03417042/n03417042_26951.jpeg,n03417042,n03417042,n03417042,n03417042
